order_id;customer_id;orderdate;employee_id;deliverydate
4437;54;2022-04-06;4;2022-04-09
4438;59;2022-06-10;6;2022-06-13
4439;35;2021-12-06;6;2021-12-09
4440;11;2020-10-29;3;2020-11-01
4441;60;2020-04-01;2;2020-04-04
4442;178;2022-05-14;3;2022-05-17
4443;91;2022-09-02;1;2022-09-05
4444;75;2022-08-13;8;2022-08-16
4445;63;2019-09-29;3;2019-10-02
4446;139;2020-10-29;5;2020-11-01
4447;86;2020-04-12;6;2020-04-15
4448;85;2021-08-08;3;2021-08-11
4449;141;2022-03-13;7;2022-03-16
4450;25;2020-01-02;2;2020-01-05
4451;74;2022-04-03;10;2022-04-06
4452;85;2020-02-03;2;2020-02-06
4453;94;2020-12-20;1;2020-12-23
4454;108;2022-08-12;2;2022-08-15
4455;18;2021-01-17;5;2021-01-20
4456;43;2019-11-22;1;2019-11-25
4457;116;2021-09-02;4;2021-09-05
4458;11;2020-07-15;7;2020-07-18
4459;60;2021-06-09;7;2021-06-12
4460;151;2021-10-08;9;2021-10-11
4461;75;2020-12-31;9;2021-01-03
4462;51;2021-10-26;7;2021-10-29
4463;9;2022-06-22;10;2022-06-25
4464;47;2019-12-31;1;2020-01-03
4465;54;2021-05-30;7;2021-06-02
4466;128;2020-11-18;4;2020-11-21
4467;77;2021-01-29;9;2021-02-01
4468;110;2021-12-11;9;2021-12-14
4469;61;2020-04-21;10;2020-04-24
4470;32;2022-07-30;9;2022-08-02
4471;47;2020-02-18;2;2020-02-21
4472;0;2021-07-27;3;2021-07-30
4473;168;2021-01-31;3;2021-02-03
4474;11;2020-07-22;2;2020-07-25
4475;62;2022-08-15;2;2022-08-18
4476;191;2021-12-04;2;2021-12-07
4477;80;2020-11-01;8;2020-11-04
4478;172;2021-12-12;9;2021-12-15
4479;103;2022-09-03;7;2022-09-06
4480;86;2020-11-08;9;2020-11-11
4481;149;2020-05-02;8;2020-05-05
4482;147;2022-05-01;8;2022-05-04
4483;13;2020-03-24;6;2020-03-27
4484;70;2019-12-14;10;2019-12-17
4485;177;2021-07-11;6;2021-07-14
4486;90;2021-12-24;2;2021-12-27
4487;101;2019-09-24;3;2019-09-27
4488;111;2020-01-09;8;2020-01-12
4489;111;2021-03-05;4;2021-03-08
4490;190;2020-08-25;9;2020-08-28
4491;27;2020-01-04;1;2020-01-07
4492;163;2020-04-07;10;2020-04-10
4493;27;2020-08-27;1;2020-08-30
4494;118;2021-11-28;5;2021-12-01
4495;57;2020-12-31;8;2021-01-03
4496;171;2022-07-12;6;2022-07-15
4497;19;2020-01-11;5;2020-01-14
4498;76;2021-11-16;6;2021-11-19
4499;169;2020-03-09;9;2020-03-12
4500;25;2022-02-14;10;2022-02-17
4501;128;2021-06-29;3;2021-07-02
4502;151;2022-05-07;9;2022-05-10
4503;104;2021-06-10;10;2021-06-13
4504;185;2021-01-04;10;2021-01-07
4505;86;2021-10-06;8;2021-10-09
4506;30;2022-03-09;2;2022-03-12
4507;115;2022-01-27;1;2022-01-30
4508;2;2019-09-26;5;2019-09-29
4509;128;2021-10-27;3;2021-10-30
4510;117;2022-05-18;7;2022-05-21
4511;132;2021-09-05;3;2021-09-08
4512;47;2022-01-31;5;2022-02-03
4513;83;2021-07-28;3;2021-07-31
4514;81;2021-08-28;6;2021-08-31
4515;197;2022-01-24;10;2022-01-27
4516;108;2021-10-16;10;2021-10-19
4517;40;2020-06-06;9;2020-06-09
4518;96;2020-07-16;5;2020-07-19
4519;32;2020-05-28;6;2020-05-31
4520;136;2020-04-09;2;2020-04-12
4521;20;2021-06-03;7;2021-06-06
4522;90;2022-04-13;1;2022-04-16
4523;191;2021-03-12;3;2021-03-15
4524;133;2020-10-14;5;2020-10-17
4525;167;2020-02-29;1;2020-03-03
4526;197;2022-02-19;2;2022-02-22
4527;11;2021-07-07;2;2021-07-10
4528;75;2019-12-31;10;2020-01-03
4529;149;2020-12-09;5;2020-12-12
4530;56;2021-08-29;5;2021-09-01
4531;39;2022-06-24;7;2022-06-27
4532;74;2022-05-22;10;2022-05-25
4533;91;2020-01-14;6;2020-01-17
4534;53;2020-09-05;8;2020-09-08
4535;56;2021-11-30;3;2021-12-03
4536;127;2020-01-10;9;2020-01-13
4537;106;2020-01-05;10;2020-01-08
4538;77;2021-08-03;3;2021-08-06
4539;129;2020-03-21;2;2020-03-24
4540;105;2022-04-03;6;2022-04-06
4541;27;2019-11-10;8;2019-11-13
4542;149;2022-01-24;8;2022-01-27
4543;123;2020-12-22;7;2020-12-25
4544;110;2020-07-24;9;2020-07-27
4545;124;2020-08-30;7;2020-09-02
4546;98;2021-05-22;5;2021-05-25
4547;56;2022-06-20;6;2022-06-23
4548;183;2022-03-11;2;2022-03-14
4549;12;2021-08-22;5;2021-08-25
4550;176;2021-07-18;4;2021-07-21
4551;131;2020-07-19;10;2020-07-22
4552;135;2021-02-13;2;2021-02-16
4553;59;2020-12-13;7;2020-12-16
4554;154;2020-12-22;3;2020-12-25
4555;47;2019-11-11;3;2019-11-14
4556;120;2022-01-03;9;2022-01-06
4557;65;2020-12-13;1;2020-12-16
4558;171;2020-10-15;10;2020-10-18
4559;22;2022-05-27;8;2022-05-30
4560;183;2020-02-01;4;2020-02-04
4561;39;2019-12-22;9;2019-12-25
4562;60;2021-12-11;3;2021-12-14
4563;1;2021-05-16;5;2021-05-19
4564;10;2022-01-03;3;2022-01-06
4565;173;2021-09-04;6;2021-09-07
4566;16;2021-05-21;1;2021-05-24
4567;68;2022-07-01;8;2022-07-04
4568;60;2021-06-10;1;2021-06-13
4569;138;2021-06-17;1;2021-06-20
4570;164;2021-06-02;6;2021-06-05
4571;109;2019-11-27;9;2019-11-30
4572;98;2020-04-09;8;2020-04-12
4573;95;2020-11-07;6;2020-11-10
4574;120;2020-04-16;2;2020-04-19
4575;140;2022-04-03;7;2022-04-06
4576;174;2021-09-13;5;2021-09-16
4577;27;2020-05-12;8;2020-05-15
4578;193;2021-08-05;2;2021-08-08
4579;46;2021-01-13;3;2021-01-16
4580;184;2020-05-24;2;2020-05-27
4581;44;2019-12-21;7;2019-12-24
4582;88;2021-10-01;2;2021-10-04
4583;8;2019-10-18;10;2019-10-21
4584;55;2020-03-24;6;2020-03-27
4585;55;2020-12-22;7;2020-12-25
4586;55;2020-06-19;1;2020-06-22
4587;53;2020-09-25;8;2020-09-28
4588;145;2022-06-05;4;2022-06-08
4589;153;2021-08-05;9;2021-08-08
4590;105;2020-01-10;4;2020-01-13
4591;7;2021-05-31;10;2021-06-03
4592;43;2019-12-22;2;2019-12-25
4593;150;2022-06-23;2;2022-06-26
4594;174;2021-09-28;10;2021-10-01
4595;43;2020-11-29;7;2020-12-02
4596;155;2020-05-29;5;2020-06-01
4597;77;2021-07-15;4;2021-07-18
4598;94;2021-05-09;7;2021-05-12
4599;16;2022-07-06;1;2022-07-09
4600;92;2021-03-24;5;2021-03-27
4601;25;2020-12-27;3;2020-12-30
4602;194;2022-02-03;8;2022-02-06
4603;139;2022-07-05;6;2022-07-08
4604;106;2020-03-15;7;2020-03-18
4605;128;2021-03-29;7;2021-04-01
4606;6;2020-07-06;10;2020-07-09
4607;104;2020-02-22;1;2020-02-25
4608;153;2021-07-19;10;2021-07-22
4609;78;2022-01-24;10;2022-01-27
4610;55;2020-12-31;10;2021-01-03
4611;155;2020-04-08;7;2020-04-11
4612;42;2022-03-03;6;2022-03-06
4613;39;2019-10-17;3;2019-10-20
4614;168;2020-12-03;7;2020-12-06
4615;189;2020-04-11;4;2020-04-14
4616;169;2022-06-28;1;2022-07-01
4617;88;2020-09-06;1;2020-09-09
4618;166;2022-06-21;1;2022-06-24
4619;19;2020-11-07;8;2020-11-10
4620;71;2019-12-11;3;2019-12-14
4621;127;2020-01-25;6;2020-01-28
4622;86;2020-06-27;4;2020-06-30
4623;52;2021-08-05;1;2021-08-08
4624;124;2020-12-13;9;2020-12-16
4625;193;2020-03-27;8;2020-03-30
4626;97;2020-09-29;6;2020-10-02
4627;12;2022-07-04;4;2022-07-07
4628;159;2021-09-15;3;2021-09-18
4629;166;2021-10-09;6;2021-10-12
4630;113;2022-06-26;2;2022-06-29
4631;45;2022-07-08;10;2022-07-11
4632;166;2021-03-16;8;2021-03-19
4633;47;2020-08-31;6;2020-09-03
4634;35;2022-08-03;4;2022-08-06
4635;41;2022-04-17;5;2022-04-20
4636;107;2021-12-25;5;2021-12-28
4637;192;2021-10-07;1;2021-10-10
4638;103;2022-03-25;2;2022-03-28
4639;124;2021-12-24;8;2021-12-27
4640;194;2021-09-30;4;2021-10-03
4641;97;2022-02-12;5;2022-02-15
4642;153;2021-06-25;1;2021-06-28
4643;140;2021-02-06;2;2021-02-09
4644;67;2020-08-25;10;2020-08-28
4645;26;2021-05-22;5;2021-05-25
4646;31;2020-11-07;5;2020-11-10
4647;6;2021-03-04;6;2021-03-07
4648;155;2021-01-06;7;2021-01-09
4649;25;2019-09-26;5;2019-09-29
4650;78;2021-06-04;6;2021-06-07
4651;170;2020-04-10;3;2020-04-13
4652;5;2021-01-12;10;2021-01-15
4653;144;2019-10-06;2;2019-10-09
4654;29;2022-03-29;4;2022-04-01
4655;19;2021-02-27;8;2021-03-02
4656;32;2022-08-04;4;2022-08-07
4657;191;2020-05-31;3;2020-06-03
4658;159;2020-05-22;10;2020-05-25
4659;107;2022-01-02;2;2022-01-05
4660;90;2019-12-29;10;2020-01-01
4661;11;2022-05-06;7;2022-05-09
4662;127;2022-07-02;9;2022-07-05
4663;23;2021-03-26;7;2021-03-29
4664;172;2022-03-17;6;2022-03-20
4665;200;2020-06-17;9;2020-06-20
4666;12;2022-06-10;6;2022-06-13
4667;159;2021-03-03;8;2021-03-06
4668;163;2021-01-12;3;2021-01-15
4669;117;2019-12-19;3;2019-12-22
4670;82;2021-04-09;8;2021-04-12
4671;53;2020-04-23;10;2020-04-26
4672;109;2021-01-23;5;2021-01-26
4673;118;2020-12-18;1;2020-12-21
4674;191;2021-10-27;5;2021-10-30
4675;8;2019-10-16;4;2019-10-19
4676;9;2021-09-30;2;2021-10-03
4677;93;2021-03-11;3;2021-03-14
4678;117;2021-06-25;5;2021-06-28
4679;122;2021-06-08;10;2021-06-11
4680;76;2020-10-09;3;2020-10-12
4681;160;2019-11-12;10;2019-11-15
4682;62;2022-01-29;2;2022-02-01
4683;132;2019-12-10;5;2019-12-13
4684;184;2022-01-29;1;2022-02-01
4685;136;2021-11-29;4;2021-12-02
4686;61;2021-11-06;1;2021-11-09
4687;111;2020-08-21;4;2020-08-24
4688;99;2020-07-19;9;2020-07-22
4689;112;2022-08-30;9;2022-09-02
4690;128;2020-06-18;7;2020-06-21
4691;31;2022-07-19;3;2022-07-22
4692;17;2021-07-22;9;2021-07-25
4693;65;2020-08-14;10;2020-08-17
4694;190;2020-02-17;5;2020-02-20
4695;148;2020-10-25;3;2020-10-28
4696;107;2021-04-28;8;2021-05-01
4697;54;2020-09-28;8;2020-10-01
4698;133;2021-02-06;3;2021-02-09
4699;32;2021-10-11;9;2021-10-14
4700;171;2021-01-19;7;2021-01-22
4701;22;2020-01-11;10;2020-01-14
4702;104;2021-01-04;1;2021-01-07
4703;124;2020-11-19;9;2020-11-22
4704;187;2022-08-31;6;2022-09-03
4705;172;2022-05-06;3;2022-05-09
4706;100;2022-02-13;10;2022-02-16
4707;80;2022-05-06;8;2022-05-09
4708;118;2022-08-18;10;2022-08-21
4709;131;2022-03-03;1;2022-03-06
4710;18;2020-08-03;3;2020-08-06
4711;187;2022-02-24;5;2022-02-27
4712;65;2021-04-26;4;2021-04-29
4713;50;2022-06-19;4;2022-06-22
4714;37;2021-06-11;4;2021-06-14
4715;83;2019-12-19;2;2019-12-22
4716;139;2021-06-28;9;2021-07-01
4717;199;2022-02-11;4;2022-02-14
4718;91;2021-05-18;2;2021-05-21
4719;123;2022-01-11;3;2022-01-14
4720;127;2021-06-30;1;2021-07-03
4721;154;2022-05-11;3;2022-05-14
4722;96;2019-12-06;4;2019-12-09
4723;128;2020-11-28;6;2020-12-01
4724;163;2020-11-27;9;2020-11-30
4725;128;2020-09-23;8;2020-09-26
4726;154;2021-03-07;1;2021-03-10
4727;190;2021-03-23;7;2021-03-26
4728;172;2020-02-09;1;2020-02-12
4729;117;2020-07-14;10;2020-07-17
4730;104;2020-09-02;6;2020-09-05
4731;17;2019-09-23;7;2019-09-26
4732;156;2021-09-13;9;2021-09-16
4733;162;2021-08-31;10;2021-09-03
4734;39;2020-06-01;4;2020-06-04
4735;162;2020-05-14;9;2020-05-17
4736;122;2020-02-02;4;2020-02-05
4737;72;2021-04-29;5;2021-05-02
4738;131;2020-02-11;4;2020-02-14
4739;36;2020-03-07;6;2020-03-10
4740;63;2020-09-13;9;2020-09-16
4741;179;2020-02-13;2;2020-02-16
4742;122;2020-06-27;8;2020-06-30
4743;176;2021-11-24;7;2021-11-27
4744;111;2020-12-27;4;2020-12-30
4745;26;2022-01-01;8;2022-01-04
4746;173;2019-11-27;1;2019-11-30
4747;9;2020-04-13;8;2020-04-16
4748;169;2021-06-29;8;2021-07-02
4749;114;2020-06-06;2;2020-06-09
4750;145;2022-01-12;3;2022-01-15
4751;160;2020-08-09;10;2020-08-12
4752;38;2020-02-10;5;2020-02-13
4753;67;2022-04-14;9;2022-04-17
4754;146;2022-05-04;3;2022-05-07
4755;51;2021-03-30;1;2021-04-02
4756;39;2019-09-19;8;2019-09-22
4757;104;2020-12-27;6;2020-12-30
4758;67;2020-05-20;10;2020-05-23
4759;86;2021-10-26;8;2021-10-29
4760;46;2022-09-03;5;2022-09-06
4761;156;2020-01-24;1;2020-01-27
4762;122;2020-06-04;4;2020-06-07
4763;128;2021-03-15;2;2021-03-18
4764;47;2022-05-21;10;2022-05-24
4765;191;2019-12-07;2;2019-12-10
4766;183;2022-06-20;10;2022-06-23
4767;174;2020-12-08;5;2020-12-11
4768;64;2021-07-22;7;2021-07-25
4769;118;2020-12-11;10;2020-12-14
4770;105;2021-11-23;1;2021-11-26
4771;37;2021-05-25;9;2021-05-28
4772;68;2021-12-04;9;2021-12-07
4773;126;2022-01-10;4;2022-01-13
4774;41;2022-07-06;4;2022-07-09
4775;47;2022-04-22;1;2022-04-25
4776;148;2020-07-28;10;2020-07-31
4777;18;2020-07-06;7;2020-07-09
4778;5;2020-01-24;7;2020-01-27
4779;11;2021-07-11;6;2021-07-14
4780;80;2022-06-03;2;2022-06-06
4781;32;2021-02-09;7;2021-02-12
4782;100;2019-11-17;3;2019-11-20
4783;198;2021-07-31;3;2021-08-03
4784;40;2019-11-26;8;2019-11-29
4785;37;2020-04-30;9;2020-05-03
4786;121;2019-11-09;9;2019-11-12
4787;112;2020-02-11;8;2020-02-14
4788;168;2020-02-16;7;2020-02-19
4789;92;2020-11-26;9;2020-11-29
4790;196;2020-10-17;6;2020-10-20
4791;179;2022-03-07;4;2022-03-10
4792;125;2021-03-20;5;2021-03-23
4793;49;2022-05-13;2;2022-05-16
4794;133;2021-04-06;6;2021-04-09
4795;112;2020-09-06;2;2020-09-09
4796;103;2020-08-18;5;2020-08-21
4797;132;2021-02-22;6;2021-02-25
4798;61;2019-11-26;4;2019-11-29
4799;152;2020-04-22;8;2020-04-25
4800;88;2021-07-18;7;2021-07-21
4801;90;2020-10-16;5;2020-10-19
4802;161;2021-02-16;1;2021-02-19
4803;93;2021-09-04;8;2021-09-07
4804;139;2021-04-03;3;2021-04-06
4805;166;2021-10-01;5;2021-10-04
4806;54;2021-06-06;10;2021-06-09
4807;18;2019-09-09;3;2019-09-12
4808;2;2021-06-08;8;2021-06-11
4809;165;2020-07-08;6;2020-07-11
4810;10;2022-04-04;8;2022-04-07
4811;149;2021-11-08;3;2021-11-11
4812;51;2022-07-14;5;2022-07-17
4813;16;2022-01-26;1;2022-01-29
4814;200;2021-09-26;4;2021-09-29
4815;8;2022-03-08;5;2022-03-11
4816;69;2022-03-29;5;2022-04-01
4817;94;2020-04-04;4;2020-04-07
4818;147;2020-04-06;3;2020-04-09
4819;64;2021-11-09;2;2021-11-12
4820;160;2020-11-25;7;2020-11-28
4821;97;2022-08-28;5;2022-08-31
4822;151;2022-06-04;2;2022-06-07
4823;75;2021-10-22;2;2021-10-25
4824;200;2020-12-13;8;2020-12-16
4825;177;2021-03-01;2;2021-03-04
4826;111;2020-03-05;8;2020-03-08
4827;194;2020-06-04;3;2020-06-07
4828;56;2020-12-02;2;2020-12-05
4829;3;2020-03-22;3;2020-03-25
4830;189;2021-12-15;8;2021-12-18
4831;21;2019-09-30;10;2019-10-03
4832;162;2020-08-21;5;2020-08-24
4833;19;2022-03-21;10;2022-03-24
4834;107;2020-11-01;1;2020-11-04
4835;21;2022-08-31;10;2022-09-03
4836;28;2021-02-12;3;2021-02-15
4837;89;2020-04-23;4;2020-04-26
4838;82;2020-11-21;3;2020-11-24
4839;9;2021-06-05;1;2021-06-08
4840;50;2022-09-05;5;2022-09-08
4841;164;2020-05-17;6;2020-05-20
4842;43;2020-04-03;6;2020-04-06
4843;80;2021-09-16;10;2021-09-19
4844;116;2022-05-07;2;2022-05-10
4845;26;2021-06-17;3;2021-06-20
4846;18;2021-05-16;8;2021-05-19
4847;136;2021-08-01;5;2021-08-04
4848;156;2021-07-22;7;2021-07-25
4849;36;2022-06-24;6;2022-06-27
4850;25;2020-09-11;4;2020-09-14
4851;148;2020-05-06;7;2020-05-09
4852;161;2019-11-20;4;2019-11-23
4853;190;2022-02-24;9;2022-02-27
4854;9;2020-11-27;5;2020-11-30
4855;112;2021-06-27;5;2021-06-30
4856;181;2020-01-22;5;2020-01-25
4857;121;2020-09-29;10;2020-10-02
4858;100;2021-03-22;2;2021-03-25
4859;96;2021-07-02;1;2021-07-05
4860;152;2021-01-07;1;2021-01-10
4861;106;2020-07-22;10;2020-07-25
4862;55;2020-03-19;7;2020-03-22
4863;19;2021-06-27;2;2021-06-30
4864;90;2020-01-23;4;2020-01-26
4865;137;2021-08-31;9;2021-09-03
4866;192;2020-01-13;5;2020-01-16
4867;16;2021-09-03;1;2021-09-06
4868;176;2020-10-08;1;2020-10-11
4869;149;2020-09-05;5;2020-09-08
4870;93;2021-05-05;9;2021-05-08
4871;75;2020-07-23;6;2020-07-26
4872;34;2022-04-26;5;2022-04-29
4873;33;2021-05-07;2;2021-05-10
4874;89;2020-02-19;5;2020-02-22
4875;59;2022-04-24;4;2022-04-27
4876;27;2021-11-25;3;2021-11-28
4877;42;2022-08-15;7;2022-08-18
4878;171;2020-08-09;7;2020-08-12
4879;82;2021-08-01;3;2021-08-04
4880;154;2019-12-06;3;2019-12-09
4881;197;2021-10-30;2;2021-11-02
4882;121;2021-08-28;3;2021-08-31
4883;82;2022-08-15;10;2022-08-18
4884;110;2021-11-27;9;2021-11-30
4885;73;2022-06-29;7;2022-07-02
4886;96;2020-04-16;6;2020-04-19
4887;170;2022-05-29;9;2022-06-01
4888;126;2021-01-02;6;2021-01-05
4889;81;2022-08-28;6;2022-08-31
4890;81;2021-01-10;6;2021-01-13
4891;101;2021-12-25;9;2021-12-28
4892;87;2020-10-30;1;2020-11-02
4893;55;2020-04-15;3;2020-04-18
4894;198;2021-06-05;6;2021-06-08
4895;193;2020-02-15;8;2020-02-18
4896;98;2021-01-26;9;2021-01-29
4897;33;2021-09-17;9;2021-09-20
4898;200;2021-01-23;9;2021-01-26
4899;117;2021-12-28;1;2021-12-31
4900;20;2022-05-28;2;2022-05-31
4901;102;2020-07-07;7;2020-07-10
4902;63;2020-06-16;7;2020-06-19
4903;60;2022-04-10;1;2022-04-13
4904;68;2021-10-31;1;2021-11-03
4905;23;2022-05-26;3;2022-05-29
4906;87;2022-02-10;6;2022-02-13
4907;115;2021-08-31;3;2021-09-03
4908;0;2021-01-07;6;2021-01-10
4909;108;2022-07-14;7;2022-07-17
4910;152;2020-06-10;3;2020-06-13
4911;46;2020-10-30;1;2020-11-02
4912;68;2021-06-28;9;2021-07-01
4913;22;2020-03-28;7;2020-03-31
4914;27;2019-10-26;5;2019-10-29
4915;155;2022-07-16;5;2022-07-19
4916;164;2021-01-03;6;2021-01-06
4917;12;2021-07-03;4;2021-07-06
4918;25;2021-04-24;9;2021-04-27
4919;130;2020-03-29;1;2020-04-01
4920;2;2022-08-06;2;2022-08-09
4921;14;2019-12-13;3;2019-12-16
4922;146;2022-02-15;8;2022-02-18
4923;147;2020-06-06;4;2020-06-09
4924;65;2022-04-22;5;2022-04-25
4925;156;2022-05-28;1;2022-05-31
4926;172;2021-07-22;3;2021-07-25
4927;17;2022-02-24;10;2022-02-27
4928;192;2021-08-14;10;2021-08-17
4929;45;2021-02-22;4;2021-02-25
4930;98;2020-02-04;2;2020-02-07
4931;107;2020-11-18;10;2020-11-21
4932;152;2020-01-27;7;2020-01-30
4933;182;2021-01-29;4;2021-02-01
4934;18;2020-05-30;3;2020-06-02
4935;167;2020-04-26;10;2020-04-29
4936;70;2019-12-14;7;2019-12-17
4937;200;2019-10-07;4;2019-10-10
4938;11;2019-12-17;1;2019-12-20
4939;114;2022-01-10;9;2022-01-13
4940;189;2021-04-01;3;2021-04-04
4941;140;2020-06-28;6;2020-07-01
4942;171;2022-06-17;5;2022-06-20
4943;5;2021-07-04;1;2021-07-07
4944;146;2022-02-19;10;2022-02-22
4945;62;2021-06-28;8;2021-07-01
4946;29;2021-08-16;8;2021-08-19
4947;194;2022-01-29;9;2022-02-01
4948;41;2022-03-20;8;2022-03-23
4949;158;2021-04-30;9;2021-05-03
4950;41;2021-07-31;9;2021-08-03
4951;28;2021-12-10;4;2021-12-13
4952;74;2022-07-31;7;2022-08-03
4953;60;2020-05-08;7;2020-05-11
4954;34;2020-09-08;5;2020-09-11
4955;132;2020-09-13;5;2020-09-16
4956;34;2022-02-27;4;2022-03-02
4957;113;2021-08-23;6;2021-08-26
4958;164;2020-01-11;3;2020-01-14
4959;167;2020-03-18;3;2020-03-21
4960;180;2021-06-08;8;2021-06-11
4961;161;2021-11-15;2;2021-11-18
4962;50;2020-06-12;3;2020-06-15
4963;125;2021-01-06;6;2021-01-09
4964;155;2019-11-24;8;2019-11-27
4965;189;2019-11-11;5;2019-11-14
4966;127;2021-11-17;1;2021-11-20
4967;60;2020-03-04;7;2020-03-07
4968;175;2021-06-05;6;2021-06-08
4969;35;2020-05-25;5;2020-05-28
4970;95;2021-01-20;10;2021-01-23
4971;82;2021-01-23;1;2021-01-26
4972;15;2020-03-09;3;2020-03-12
4973;168;2021-03-11;9;2021-03-14
4974;7;2022-06-07;3;2022-06-10
4975;33;2022-08-31;1;2022-09-03
4976;115;2022-05-31;3;2022-06-03
4977;90;2021-11-14;2;2021-11-17
4978;168;2021-06-14;10;2021-06-17
4979;37;2022-04-10;9;2022-04-13
4980;67;2021-02-01;1;2021-02-04
4981;19;2020-01-18;3;2020-01-21
4982;112;2021-10-18;5;2021-10-21
4983;107;2019-11-11;3;2019-11-14
4984;138;2020-05-17;5;2020-05-20
4985;105;2022-09-06;1;2022-09-09
4986;176;2019-11-12;4;2019-11-15
4987;159;2021-09-26;10;2021-09-29
4988;105;2019-12-21;4;2019-12-24
4989;46;2021-08-07;2;2021-08-10
4990;67;2021-09-17;8;2021-09-20
4991;101;2022-08-26;4;2022-08-29
4992;57;2020-03-15;2;2020-03-18
4993;15;2019-10-03;3;2019-10-06
4994;136;2020-02-25;7;2020-02-28
4995;153;2020-07-19;5;2020-07-22
4996;37;2020-01-30;10;2020-02-02
4997;81;2020-08-22;4;2020-08-25
4998;70;2020-03-21;5;2020-03-24
4999;16;2020-01-18;5;2020-01-21
5000;137;2021-03-10;6;2021-03-13
5001;83;2020-06-25;5;2020-06-28
5002;103;2022-08-05;9;2022-08-08
5003;78;2022-06-22;2;2022-06-25
5004;195;2022-08-03;7;2022-08-06
5005;40;2022-07-07;3;2022-07-10
5006;60;2020-05-13;10;2020-05-16
5007;187;2020-07-02;5;2020-07-05
5008;23;2020-01-04;5;2020-01-07
5009;176;2020-07-30;6;2020-08-02
5010;127;2022-08-05;4;2022-08-08
5011;69;2022-08-14;7;2022-08-17
5012;168;2022-02-16;9;2022-02-19
5013;152;2019-11-07;6;2019-11-10
5014;199;2019-11-04;2;2019-11-07
5015;101;2021-07-02;3;2021-07-05
5016;125;2020-09-21;5;2020-09-24
5017;131;2022-03-23;4;2022-03-26
5018;23;2022-01-03;9;2022-01-06
5019;189;2019-10-15;9;2019-10-18
5020;167;2019-11-24;3;2019-11-27
5021;119;2022-07-23;8;2022-07-26
5022;125;2022-07-23;2;2022-07-26
5023;5;2021-08-01;2;2021-08-04
5024;37;2022-03-16;7;2022-03-19
5025;103;2020-10-21;6;2020-10-24
5026;29;2019-09-15;10;2019-09-18
5027;61;2019-11-13;6;2019-11-16
5028;22;2022-03-04;7;2022-03-07
5029;153;2019-10-02;1;2019-10-05
5030;194;2020-11-26;3;2020-11-29
5031;139;2021-06-05;3;2021-06-08
5032;90;2019-09-20;6;2019-09-23
5033;128;2020-05-14;7;2020-05-17
5034;83;2021-09-14;9;2021-09-17
5035;115;2019-12-25;8;2019-12-28
5036;199;2022-08-09;3;2022-08-12
5037;19;2020-06-08;9;2020-06-11
5038;138;2019-10-31;2;2019-11-03
5039;13;2021-08-01;4;2021-08-04
5040;93;2020-08-14;5;2020-08-17
5041;51;2021-08-13;5;2021-08-16
5042;64;2021-12-09;7;2021-12-12
5043;95;2020-03-18;8;2020-03-21
5044;119;2022-04-03;7;2022-04-06
5045;140;2021-01-28;7;2021-01-31
5046;165;2020-02-23;10;2020-02-26
5047;197;2019-12-09;7;2019-12-12
5048;46;2021-01-29;9;2021-02-01
5049;116;2021-10-07;10;2021-10-10
5050;136;2020-05-14;10;2020-05-17
5051;59;2020-03-06;1;2020-03-09
5052;67;2021-02-17;8;2021-02-20
5053;166;2020-03-04;9;2020-03-07
5054;162;2022-06-15;5;2022-06-18
5055;2;2020-05-13;7;2020-05-16
5056;196;2022-09-05;10;2022-09-08
5057;174;2019-10-13;4;2019-10-16
5058;55;2021-10-11;4;2021-10-14
5059;127;2020-05-28;6;2020-05-31
5060;184;2021-05-01;4;2021-05-04
5061;105;2021-08-20;1;2021-08-23
5062;196;2021-01-12;4;2021-01-15
5063;180;2022-09-01;7;2022-09-04
5064;125;2019-09-29;8;2019-10-02
5065;64;2022-07-08;10;2022-07-11
5066;68;2021-10-28;5;2021-10-31
5067;104;2020-09-06;10;2020-09-09
5068;163;2020-05-06;7;2020-05-09
5069;19;2022-06-18;9;2022-06-21
5070;65;2020-11-20;1;2020-11-23
5071;121;2021-10-24;10;2021-10-27
5072;38;2022-02-14;5;2022-02-17
5073;3;2022-06-25;7;2022-06-28
5074;193;2020-08-26;10;2020-08-29
5075;14;2021-04-17;8;2021-04-20
5076;110;2020-07-12;8;2020-07-15
5077;56;2020-10-16;2;2020-10-19
5078;152;2020-05-04;5;2020-05-07
5079;31;2020-03-13;2;2020-03-16
5080;57;2021-11-27;1;2021-11-30
5081;173;2020-11-08;6;2020-11-11
5082;29;2022-04-16;7;2022-04-19
5083;114;2022-03-28;6;2022-03-31
5084;19;2021-04-26;8;2021-04-29
5085;25;2019-09-21;1;2019-09-24
5086;94;2021-01-18;8;2021-01-21
5087;132;2021-03-07;3;2021-03-10
5088;29;2020-09-08;5;2020-09-11
5089;198;2020-07-26;8;2020-07-29
5090;122;2022-08-24;1;2022-08-27
5091;101;2020-04-09;3;2020-04-12
5092;42;2020-02-15;4;2020-02-18
5093;166;2021-01-31;1;2021-02-03
5094;178;2022-01-21;5;2022-01-24
5095;67;2021-03-07;4;2021-03-10
5096;136;2022-05-30;2;2022-06-02
5097;99;2022-07-12;5;2022-07-15
5098;90;2022-04-12;8;2022-04-15
5099;31;2021-10-11;4;2021-10-14
5100;100;2021-11-01;5;2021-11-04
5101;23;2022-01-09;3;2022-01-12
