order_id;customer_id;orderdate;employee_id;deliverydate
5122;138;2020-11-28;8;2020-11-30
5123;160;2022-05-18;10;2022-05-20
5124;152;2022-06-30;2;2022-07-02
5125;34;2020-04-06;5;2020-04-08
5126;142;2021-05-05;8;2021-05-07
5127;55;2020-10-10;4;2020-10-12
5128;171;2020-10-22;9;2020-10-24
5129;57;2022-08-12;10;2022-08-14
5130;73;2022-06-20;4;2022-06-22
5131;27;2020-05-04;6;2020-05-06
5132;119;2022-03-14;9;2022-03-16
5133;114;2021-05-20;3;2021-05-22
5134;197;2021-03-29;5;2021-03-31
5135;185;2022-02-23;10;2022-02-25
5136;152;2020-10-31;10;2020-11-02
5137;196;2021-06-07;6;2021-06-09
5138;26;2021-09-17;7;2021-09-19
5139;105;2020-06-01;5;2020-06-03
5140;33;2020-01-28;3;2020-01-30
5141;186;2022-05-03;10;2022-05-05
5142;79;2021-04-29;5;2021-05-01
5143;5;2022-04-21;2;2022-04-23
5144;63;2022-08-18;2;2022-08-20
5145;145;2022-06-30;6;2022-07-02
5146;102;2022-07-03;10;2022-07-05
5147;53;2022-09-02;3;2022-09-04
5148;33;2022-05-03;1;2022-05-05
5149;137;2020-10-28;1;2020-10-30
5150;52;2020-02-24;5;2020-02-26
5151;177;2020-10-29;7;2020-10-31
5152;44;2020-11-27;10;2020-11-29
5153;195;2020-07-04;6;2020-07-06
5154;132;2022-07-18;10;2022-07-20
5155;31;2019-11-24;3;2019-11-26
5156;57;2020-06-12;10;2020-06-14
5157;150;2021-09-02;2;2021-09-04
5158;20;2021-01-11;8;2021-01-13
5159;98;2020-03-20;7;2020-03-22
5160;167;2020-04-20;7;2020-04-22
5161;196;2022-05-30;7;2022-06-01
5162;100;2020-05-11;2;2020-05-13
5163;0;2020-11-05;7;2020-11-07
5164;124;2021-06-05;5;2021-06-07
5165;110;2021-10-29;9;2021-10-31
5166;102;2021-03-22;3;2021-03-24
5167;194;2022-05-06;3;2022-05-08
5168;78;2021-05-11;6;2021-05-13
5169;139;2020-07-08;3;2020-07-10
5170;65;2019-12-31;9;2020-01-02
5171;185;2021-09-25;1;2021-09-27
5172;26;2021-07-14;4;2021-07-16
5173;24;2020-08-27;1;2020-08-29
5174;39;2020-01-13;1;2020-01-15
5175;157;2020-10-18;3;2020-10-20
5176;23;2022-05-27;10;2022-05-29
5177;115;2020-07-28;2;2020-07-30
5178;118;2021-03-18;1;2021-03-20
5179;176;2020-07-13;6;2020-07-15
5180;122;2020-05-23;9;2020-05-25
5181;162;2020-03-05;8;2020-03-07
5182;184;2020-05-24;4;2020-05-26
5183;178;2021-06-22;1;2021-06-24
5184;148;2020-08-13;1;2020-08-15
5185;182;2021-04-18;2;2021-04-20
5186;87;2019-11-17;3;2019-11-19
5187;154;2021-01-19;6;2021-01-21
5188;102;2019-09-12;9;2019-09-14
5189;23;2021-07-16;9;2021-07-18
5190;117;2020-03-06;6;2020-03-08
5191;102;2022-04-22;7;2022-04-24
5192;165;2021-01-22;2;2021-01-24
5193;62;2020-01-28;9;2020-01-30
5194;116;2020-10-06;5;2020-10-08
5195;126;2022-06-17;8;2022-06-19
5196;148;2022-01-26;4;2022-01-28
5197;126;2021-02-27;4;2021-03-01
5198;30;2021-08-16;1;2021-08-18
5199;35;2021-11-20;9;2021-11-22
5200;147;2021-08-15;7;2021-08-17
5201;112;2021-09-08;1;2021-09-10
5202;197;2020-11-20;4;2020-11-22
5203;1;2020-03-26;5;2020-03-28
5204;121;2021-11-12;8;2021-11-14
5205;7;2021-07-18;5;2021-07-20
5206;180;2022-01-16;10;2022-01-18
5207;191;2020-01-21;5;2020-01-23
5208;126;2022-03-13;5;2022-03-15
5209;161;2020-03-27;1;2020-03-29
5210;83;2022-04-29;10;2022-05-01
5211;23;2020-07-16;9;2020-07-18
5212;79;2019-09-08;7;2019-09-10
5213;158;2020-12-24;3;2020-12-26
5214;85;2020-02-28;7;2020-03-01
5215;94;2020-11-12;1;2020-11-14
5216;158;2021-02-26;4;2021-02-28
5217;123;2019-10-11;8;2019-10-13
5218;89;2020-07-18;8;2020-07-20
5219;75;2022-06-27;2;2022-06-29
5220;101;2020-01-03;6;2020-01-05
5221;31;2021-11-15;3;2021-11-17
5222;93;2022-02-01;3;2022-02-03
5223;166;2021-11-09;4;2021-11-11
5224;113;2019-10-11;5;2019-10-13
5225;88;2021-10-09;4;2021-10-11
5226;59;2020-02-09;10;2020-02-11
5227;95;2022-04-12;1;2022-04-14
5228;190;2019-10-29;5;2019-10-31
5229;196;2020-09-08;5;2020-09-10
5230;98;2021-05-01;3;2021-05-03
5231;7;2021-12-24;10;2021-12-26
5232;167;2021-07-17;5;2021-07-19
5233;93;2020-11-29;7;2020-12-01
5234;69;2020-08-13;7;2020-08-15
5235;72;2022-05-22;3;2022-05-24
5236;131;2020-04-29;1;2020-05-01
5237;41;2020-01-05;8;2020-01-07
5238;48;2020-05-20;9;2020-05-22
5239;172;2022-05-25;6;2022-05-27
5240;177;2022-01-20;3;2022-01-22
5241;45;2020-11-30;9;2020-12-02
5242;32;2019-11-30;7;2019-12-02
5243;1;2019-11-13;9;2019-11-15
5244;104;2022-06-21;7;2022-06-23
5245;112;2019-12-16;9;2019-12-18
5246;59;2022-08-18;8;2022-08-20
5247;20;2022-01-27;5;2022-01-29
5248;138;2022-05-07;7;2022-05-09
5249;183;2021-05-16;3;2021-05-18
5250;86;2021-05-07;1;2021-05-09
5251;18;2021-09-17;1;2021-09-19
5252;97;2020-02-21;4;2020-02-23
5253;31;2021-12-25;1;2021-12-27
5254;104;2020-04-19;7;2020-04-21
5255;114;2020-07-11;5;2020-07-13
5256;54;2020-06-13;2;2020-06-15
5257;132;2022-07-31;9;2022-08-02
5258;46;2022-05-13;10;2022-05-15
5259;172;2021-06-22;10;2021-06-24
5260;135;2020-12-12;4;2020-12-14
5261;138;2022-03-31;6;2022-04-02
5262;54;2021-11-09;10;2021-11-11
5263;174;2020-07-13;6;2020-07-15
5264;51;2020-11-30;3;2020-12-02
5265;56;2019-12-29;5;2019-12-31
5266;164;2019-09-24;1;2019-09-26
5267;154;2019-10-20;5;2019-10-22
5268;164;2020-04-16;10;2020-04-18
5269;124;2020-02-22;8;2020-02-24
5270;105;2021-06-25;5;2021-06-27
5271;57;2022-08-20;7;2022-08-22
5272;6;2021-01-17;9;2021-01-19
5273;152;2021-07-09;7;2021-07-11
5274;60;2022-03-31;9;2022-04-02
5275;83;2021-01-20;9;2021-01-22
5276;186;2020-08-05;5;2020-08-07
5277;39;2020-01-02;7;2020-01-04
5278;89;2021-03-10;6;2021-03-12
5279;171;2021-02-07;6;2021-02-09
5280;5;2020-11-15;10;2020-11-17
5281;108;2022-02-09;6;2022-02-11
5282;36;2022-02-23;1;2022-02-25
5283;186;2021-03-22;7;2021-03-24
5284;196;2021-06-13;8;2021-06-15
5285;11;2020-09-30;9;2020-10-02
5286;93;2020-03-20;6;2020-03-22
5287;69;2020-08-22;4;2020-08-24
5288;48;2021-09-24;3;2021-09-26
5289;139;2020-07-12;6;2020-07-14
5290;49;2022-02-06;7;2022-02-08
5291;151;2020-07-22;5;2020-07-24
5292;129;2020-08-05;2;2020-08-07
5293;54;2021-01-31;6;2021-02-02
5294;0;2019-10-24;4;2019-10-26
5295;176;2020-08-21;3;2020-08-23
5296;110;2020-12-20;9;2020-12-22
5297;119;2021-03-03;8;2021-03-05
5298;164;2022-04-12;10;2022-04-14
5299;132;2022-03-08;6;2022-03-10
5300;21;2022-02-23;9;2022-02-25
5301;141;2021-07-07;10;2021-07-09
5302;74;2021-06-01;3;2021-06-03
5303;105;2021-09-19;4;2021-09-21
5304;174;2020-04-27;2;2020-04-29
5305;179;2022-03-31;7;2022-04-02
5306;155;2022-01-30;4;2022-02-01
5307;106;2020-09-28;4;2020-09-30
5308;100;2019-10-13;2;2019-10-15
5309;138;2021-01-07;10;2021-01-09
5310;192;2019-12-25;9;2019-12-27
5311;200;2022-04-05;2;2022-04-07
5312;162;2020-08-02;2;2020-08-04
5313;130;2019-09-22;7;2019-09-24
5314;180;2021-02-12;10;2021-02-14
5315;88;2021-09-06;10;2021-09-08
5316;126;2021-11-01;3;2021-11-03
5317;38;2020-04-08;10;2020-04-10
5318;0;2020-05-19;1;2020-05-21
5319;75;2022-02-11;9;2022-02-13
5320;158;2021-03-14;8;2021-03-16
5321;84;2022-07-08;1;2022-07-10
5322;68;2020-06-08;1;2020-06-10
5323;147;2022-02-01;7;2022-02-03
5324;167;2020-06-20;8;2020-06-22
5325;155;2020-07-28;6;2020-07-30
5326;55;2022-01-18;7;2022-01-20
5327;144;2022-06-05;9;2022-06-07
5328;192;2021-05-31;3;2021-06-02
5329;172;2019-11-20;2;2019-11-22
5330;136;2020-05-28;7;2020-05-30
5331;156;2019-09-15;7;2019-09-17
5332;191;2022-08-16;1;2022-08-18
5333;97;2020-06-02;2;2020-06-04
5334;80;2022-02-24;2;2022-02-26
5335;87;2022-03-07;2;2022-03-09
5336;77;2022-07-13;2;2022-07-15
5337;129;2021-06-19;2;2021-06-21
5338;99;2020-05-16;8;2020-05-18
5339;31;2019-11-12;8;2019-11-14
5340;176;2020-12-12;8;2020-12-14
5341;112;2019-11-27;7;2019-11-29
5342;127;2020-04-21;2;2020-04-23
5343;134;2019-12-11;6;2019-12-13
5344;110;2020-11-21;8;2020-11-23
5345;177;2021-03-22;1;2021-03-24
5346;47;2022-03-08;5;2022-03-10
5347;100;2022-04-02;10;2022-04-04
5348;166;2020-12-31;5;2021-01-02
5349;129;2020-10-06;10;2020-10-08
5350;10;2022-02-10;5;2022-02-12
5351;78;2021-10-12;3;2021-10-14
5352;57;2019-12-11;2;2019-12-13
5353;87;2022-04-10;5;2022-04-12
5354;138;2021-07-17;1;2021-07-19
5355;118;2019-10-29;8;2019-10-31
5356;121;2021-07-10;8;2021-07-12
5357;81;2020-05-31;10;2020-06-02
5358;136;2021-09-26;2;2021-09-28
5359;16;2022-08-20;8;2022-08-22
5360;50;2020-01-11;9;2020-01-13
5361;121;2020-12-13;2;2020-12-15
5362;82;2020-06-27;2;2020-06-29
5363;18;2022-09-03;1;2022-09-05
5364;38;2022-07-17;3;2022-07-19
5365;182;2020-03-24;2;2020-03-26
5366;155;2020-08-24;8;2020-08-26
5367;172;2021-05-08;1;2021-05-10
5368;48;2019-11-04;2;2019-11-06
5369;4;2021-09-17;5;2021-09-19
5370;105;2021-04-01;1;2021-04-03
5371;55;2020-12-20;10;2020-12-22
5372;115;2019-11-24;6;2019-11-26
5373;83;2021-04-08;1;2021-04-10
5374;26;2021-06-11;4;2021-06-13
5375;139;2021-03-15;3;2021-03-17
5376;124;2021-03-15;7;2021-03-17
5377;31;2020-06-12;1;2020-06-14
5378;197;2020-08-13;2;2020-08-15
5379;114;2022-01-25;4;2022-01-27
5380;195;2019-12-25;9;2019-12-27
5381;41;2020-08-15;4;2020-08-17
5382;41;2021-07-05;8;2021-07-07
5383;69;2020-02-14;4;2020-02-16
5384;33;2020-11-19;8;2020-11-21
5385;200;2019-11-01;3;2019-11-03
5386;133;2021-11-04;4;2021-11-06
5387;111;2020-02-29;10;2020-03-02
5388;69;2021-10-06;4;2021-10-08
5389;187;2019-12-24;6;2019-12-26
5390;196;2020-12-15;5;2020-12-17
5391;172;2019-10-03;10;2019-10-05
5392;28;2020-11-19;4;2020-11-21
5393;180;2021-04-18;10;2021-04-20
5394;154;2022-02-14;9;2022-02-16
5395;187;2021-10-27;5;2021-10-29
5396;128;2022-03-01;9;2022-03-03
5397;144;2020-07-27;2;2020-07-29
5398;42;2021-06-10;4;2021-06-12
5399;1;2022-06-04;4;2022-06-06
5400;164;2020-02-21;10;2020-02-23
5401;61;2022-02-21;2;2022-02-23
5402;47;2020-11-07;2;2020-11-09
5403;143;2021-02-01;8;2021-02-03
5404;13;2020-03-30;2;2020-04-01
5405;48;2021-03-07;6;2021-03-09
5406;109;2021-05-11;6;2021-05-13
5407;99;2021-05-01;4;2021-05-03
5408;149;2022-03-26;4;2022-03-28
5409;64;2022-09-01;3;2022-09-03
5410;186;2021-05-10;5;2021-05-12
5411;191;2020-01-24;10;2020-01-26
5412;46;2022-05-03;2;2022-05-05
5413;200;2021-05-25;5;2021-05-27
5414;69;2021-11-11;4;2021-11-13
5415;112;2020-01-08;7;2020-01-10
5416;88;2021-12-28;3;2021-12-30
5417;101;2020-01-08;1;2020-01-10
5418;135;2021-11-16;7;2021-11-18
5419;44;2021-01-25;10;2021-01-27
5420;39;2020-12-31;2;2021-01-02
5421;16;2019-12-24;2;2019-12-26
5422;161;2021-02-02;3;2021-02-04
5423;124;2020-05-17;1;2020-05-19
5424;121;2022-05-25;3;2022-05-27
5425;140;2021-05-06;8;2021-05-08
5426;125;2021-11-26;10;2021-11-28
5427;93;2021-01-20;4;2021-01-22
5428;75;2019-10-12;5;2019-10-14
5429;179;2020-04-09;9;2020-04-11
5430;165;2021-09-23;2;2021-09-25
5431;179;2022-02-22;7;2022-02-24
5432;141;2020-10-21;8;2020-10-23
5433;35;2022-01-25;5;2022-01-27
5434;131;2021-06-04;8;2021-06-06
5435;159;2020-05-24;4;2020-05-26
5436;162;2020-04-29;5;2020-05-01
5437;92;2020-05-31;8;2020-06-02
5438;160;2020-03-22;9;2020-03-24
5439;1;2020-07-10;1;2020-07-12
5440;103;2022-08-08;9;2022-08-10
5441;117;2020-03-08;5;2020-03-10
5442;26;2021-07-30;6;2021-08-01
5443;154;2021-03-22;10;2021-03-24
5444;81;2022-05-19;2;2022-05-21
5445;101;2022-07-23;6;2022-07-25
5446;47;2020-06-08;2;2020-06-10
5447;83;2022-01-19;8;2022-01-21
5448;159;2021-08-02;7;2021-08-04
5449;152;2021-12-27;3;2021-12-29
5450;6;2020-10-09;7;2020-10-11
5451;145;2021-02-11;3;2021-02-13
5452;0;2021-09-16;1;2021-09-18
5453;169;2020-03-18;8;2020-03-20
5454;71;2021-06-11;4;2021-06-13
5455;147;2022-08-23;10;2022-08-25
5456;86;2021-03-16;1;2021-03-18
5457;134;2021-07-18;8;2021-07-20
5458;116;2020-11-28;2;2020-11-30
5459;80;2020-08-18;9;2020-08-20
5460;44;2019-12-26;4;2019-12-28
5461;131;2020-12-17;7;2020-12-19
5462;80;2020-03-03;5;2020-03-05
5463;124;2020-04-21;2;2020-04-23
5464;197;2020-04-15;6;2020-04-17
5465;88;2022-04-15;8;2022-04-17
5466;112;2022-05-01;4;2022-05-03
5467;144;2020-07-05;2;2020-07-07
5468;110;2020-12-11;9;2020-12-13
5469;187;2020-02-09;8;2020-02-11
5470;165;2020-12-17;10;2020-12-19
5471;110;2019-12-16;8;2019-12-18
5472;163;2022-04-25;9;2022-04-27
5473;36;2020-12-08;7;2020-12-10
5474;124;2020-02-02;3;2020-02-04
5475;95;2020-08-24;6;2020-08-26
5476;97;2022-03-07;5;2022-03-09
5477;21;2019-09-18;1;2019-09-20
5478;76;2021-05-16;5;2021-05-18
5479;178;2020-05-05;5;2020-05-07
5480;132;2020-12-05;4;2020-12-07
5481;176;2022-05-19;3;2022-05-21
5482;162;2022-08-23;8;2022-08-25
5483;159;2019-11-22;7;2019-11-24
5484;53;2019-12-23;8;2019-12-25
5485;197;2022-07-10;3;2022-07-12
5486;162;2020-01-24;6;2020-01-26
5487;133;2022-05-14;8;2022-05-16
5488;155;2020-09-07;1;2020-09-09
5489;157;2022-05-26;3;2022-05-28
5490;126;2022-07-16;7;2022-07-18
5491;6;2020-07-10;1;2020-07-12
5492;37;2021-06-24;7;2021-06-26
5493;2;2019-12-28;7;2019-12-30
5494;123;2020-10-24;8;2020-10-26
5495;127;2022-07-06;6;2022-07-08
5496;57;2020-02-26;8;2020-02-28
5497;38;2021-02-07;9;2021-02-09
5498;67;2022-01-04;3;2022-01-06
5499;84;2021-03-20;1;2021-03-22
5500;71;2020-09-20;6;2020-09-22
5501;117;2021-10-19;7;2021-10-21
5502;153;2021-12-20;10;2021-12-22
5503;155;2020-03-26;6;2020-03-28
5504;89;2021-01-09;7;2021-01-11
5505;95;2019-11-25;3;2019-11-27
5506;156;2022-05-13;7;2022-05-15
5507;11;2022-01-12;9;2022-01-14
5508;105;2020-09-19;8;2020-09-21
5509;25;2020-09-07;3;2020-09-09
5510;30;2022-05-14;10;2022-05-16
5511;111;2021-03-05;8;2021-03-07
5512;140;2022-01-30;7;2022-02-01
5513;118;2020-02-16;4;2020-02-18
5514;59;2019-10-22;5;2019-10-24
5515;46;2021-11-26;6;2021-11-28
5516;103;2022-04-22;1;2022-04-24
5517;77;2021-07-09;10;2021-07-11
5518;97;2022-02-16;5;2022-02-18
5519;38;2022-07-20;4;2022-07-22
5520;0;2020-11-02;6;2020-11-04
5521;105;2022-01-26;4;2022-01-28
5522;25;2022-07-27;9;2022-07-29
5523;86;2021-06-03;4;2021-06-05
5524;38;2021-06-12;8;2021-06-14
5525;97;2020-02-25;5;2020-02-27
5526;189;2020-02-29;5;2020-03-02
5527;121;2022-01-22;9;2022-01-24
5528;26;2020-05-03;5;2020-05-05
5529;19;2020-12-03;5;2020-12-05
5530;126;2020-08-07;2;2020-08-09
5531;59;2021-11-21;3;2021-11-23
5532;130;2020-12-21;5;2020-12-23
5533;110;2022-01-20;6;2022-01-22
5534;117;2020-05-17;3;2020-05-19
5535;54;2021-03-26;8;2021-03-28
5536;91;2021-12-11;9;2021-12-13
5537;102;2020-10-09;7;2020-10-11
5538;27;2019-09-11;4;2019-09-13
5539;178;2021-11-29;9;2021-12-01
5540;112;2020-06-25;3;2020-06-27
5541;186;2022-03-12;4;2022-03-14
5542;48;2020-05-21;4;2020-05-23
5543;142;2021-09-24;1;2021-09-26
5544;120;2019-09-15;9;2019-09-17
5545;64;2020-08-08;3;2020-08-10
5546;162;2022-09-02;6;2022-09-04
5547;136;2022-04-13;10;2022-04-15
5548;91;2020-04-03;5;2020-04-05
5549;109;2020-05-03;10;2020-05-05
5550;132;2021-02-15;6;2021-02-17
5551;158;2020-03-15;7;2020-03-17
5552;186;2020-09-17;1;2020-09-19
5553;186;2022-03-12;7;2022-03-14
5554;25;2020-05-03;7;2020-05-05
5555;44;2021-11-12;10;2021-11-14
5556;37;2022-08-18;10;2022-08-20
5557;108;2020-02-01;3;2020-02-03
5558;157;2022-06-27;5;2022-06-29
5559;188;2022-02-05;7;2022-02-07
5560;112;2020-04-30;4;2020-05-02
5561;61;2020-03-15;4;2020-03-17
5562;79;2021-08-23;3;2021-08-25
5563;116;2022-08-04;3;2022-08-06
5564;123;2020-10-21;7;2020-10-23
5565;181;2020-11-07;4;2020-11-09
5566;35;2022-03-16;6;2022-03-18
5567;20;2020-12-12;10;2020-12-14
5568;33;2022-01-22;7;2022-01-24
5569;92;2020-12-12;4;2020-12-14
5570;75;2020-10-24;5;2020-10-26
5571;83;2022-01-06;2;2022-01-08
5572;183;2022-02-27;5;2022-03-01
5573;161;2021-02-04;9;2021-02-06
5574;151;2020-08-26;4;2020-08-28
5575;124;2022-07-26;2;2022-07-28
5576;157;2022-01-17;9;2022-01-19
5577;77;2022-06-28;7;2022-06-30
5578;47;2021-02-05;4;2021-02-07
5579;162;2020-12-26;7;2020-12-28
5580;190;2020-08-29;10;2020-08-31
5581;185;2020-06-08;4;2020-06-10
5582;168;2020-03-14;7;2020-03-16
5583;138;2020-02-01;10;2020-02-03
5584;84;2020-10-30;10;2020-11-01
5585;1;2021-08-25;1;2021-08-27
5586;73;2019-09-16;7;2019-09-18
5587;6;2019-09-12;7;2019-09-14
5588;30;2020-05-11;2;2020-05-13
5589;55;2020-10-09;10;2020-10-11
5590;105;2020-08-16;6;2020-08-18
5591;154;2020-07-31;10;2020-08-02
5592;39;2020-05-18;4;2020-05-20
5593;176;2021-07-17;3;2021-07-19
5594;137;2020-03-25;8;2020-03-27
5595;7;2022-07-07;3;2022-07-09
5596;188;2021-11-12;5;2021-11-14
5597;97;2021-12-01;8;2021-12-03
5598;108;2020-04-14;2;2020-04-16
5599;87;2022-04-14;5;2022-04-16
5600;123;2020-12-08;4;2020-12-10
5601;33;2021-09-04;8;2021-09-06
5602;106;2020-08-01;6;2020-08-03
5603;127;2021-05-29;10;2021-05-31
5604;5;2021-06-10;1;2021-06-12
5605;163;2022-08-02;2;2022-08-04
5606;20;2022-03-20;10;2022-03-22
5607;40;2021-08-12;6;2021-08-14
5608;61;2020-07-13;6;2020-07-15
5609;81;2021-12-23;8;2021-12-25
5610;162;2020-12-30;6;2021-01-01
5611;60;2020-06-27;7;2020-06-29
5612;144;2021-08-17;7;2021-08-19
5613;148;2022-08-06;1;2022-08-08
5614;168;2022-03-07;4;2022-03-09
5615;79;2021-07-14;7;2021-07-16
5616;95;2021-06-02;9;2021-06-04
5617;148;2020-11-16;6;2020-11-18
5618;143;2020-03-01;2;2020-03-03
5619;93;2022-03-14;8;2022-03-16
5620;49;2020-03-05;10;2020-03-07
5621;148;2020-11-02;2;2020-11-04
5622;198;2022-01-13;9;2022-01-15
5623;138;2022-07-13;6;2022-07-15
5624;142;2020-05-21;2;2020-05-23
5625;9;2020-12-02;4;2020-12-04
5626;103;2021-08-27;9;2021-08-29
5627;154;2019-12-26;2;2019-12-28
5628;180;2022-05-16;2;2022-05-18
5629;69;2020-05-21;2;2020-05-23
5630;88;2019-09-18;10;2019-09-20
5631;41;2019-10-19;4;2019-10-21
5632;18;2022-01-20;7;2022-01-22
5633;186;2021-03-19;3;2021-03-21
5634;153;2021-10-03;3;2021-10-05
5635;134;2022-05-19;5;2022-05-21
5636;143;2022-08-24;2;2022-08-26
5637;7;2021-11-21;6;2021-11-23
5638;200;2022-06-16;4;2022-06-18
5639;165;2021-10-22;10;2021-10-24
5640;132;2019-11-07;10;2019-11-09
5641;73;2021-09-30;4;2021-10-02
5642;48;2021-06-25;4;2021-06-27
5643;189;2022-02-09;8;2022-02-11
5644;195;2020-05-23;10;2020-05-25
5645;161;2021-02-10;3;2021-02-12
5646;142;2020-06-01;9;2020-06-03
5647;24;2020-05-30;10;2020-06-01
5648;192;2021-01-03;4;2021-01-05
5649;146;2020-06-29;6;2020-07-01
5650;61;2022-04-16;1;2022-04-18
5651;133;2022-03-29;1;2022-03-31
5652;55;2022-05-11;9;2022-05-13
5653;114;2021-10-11;3;2021-10-13
5654;126;2021-11-24;7;2021-11-26
5655;138;2020-08-03;3;2020-08-05
5656;106;2020-08-23;3;2020-08-25
5657;177;2020-08-29;6;2020-08-31
5658;38;2019-10-07;2;2019-10-09
5659;70;2021-04-12;7;2021-04-14
5660;195;2021-12-05;8;2021-12-07
5661;105;2021-07-18;2;2021-07-20
5662;104;2021-09-07;8;2021-09-09
5663;49;2021-08-12;1;2021-08-14
5664;144;2022-02-17;5;2022-02-19
5665;161;2021-10-26;3;2021-10-28
5666;141;2021-07-16;8;2021-07-18
5667;154;2022-05-31;8;2022-06-02
5668;128;2020-07-16;7;2020-07-18
5669;16;2020-02-02;9;2020-02-04
5670;30;2019-12-04;7;2019-12-06
5671;189;2021-08-02;4;2021-08-04
5672;1;2021-09-06;9;2021-09-08
5673;154;2021-06-19;5;2021-06-21
5674;113;2020-09-23;5;2020-09-25
5675;2;2021-07-15;6;2021-07-17
5676;21;2022-06-09;3;2022-06-11
5677;126;2022-03-25;2;2022-03-27
5678;52;2020-08-11;7;2020-08-13
5679;107;2020-05-09;5;2020-05-11
5680;62;2019-10-05;3;2019-10-07
5681;22;2020-05-06;9;2020-05-08
5682;88;2020-11-18;5;2020-11-20
5683;28;2021-09-22;5;2021-09-24
5684;1;2022-05-22;6;2022-05-24
5685;183;2020-08-05;5;2020-08-07
5686;46;2022-01-03;1;2022-01-05
5687;19;2019-09-15;6;2019-09-17
5688;159;2020-04-24;1;2020-04-26
5689;93;2021-07-15;2;2021-07-17
5690;130;2020-12-15;9;2020-12-17
5691;99;2022-02-06;7;2022-02-08
5692;149;2022-07-26;10;2022-07-28
5693;195;2021-05-20;8;2021-05-22
5694;32;2020-03-15;5;2020-03-17
5695;12;2021-01-14;8;2021-01-16
5696;178;2021-12-27;3;2021-12-29
5697;73;2021-07-07;10;2021-07-09
5698;153;2019-10-19;2;2019-10-21
5699;149;2022-07-25;9;2022-07-27
5700;13;2019-11-08;2;2019-11-10
5701;35;2020-03-06;10;2020-03-08
5702;20;2020-07-01;1;2020-07-03
5703;58;2020-09-06;7;2020-09-08
5704;195;2021-06-12;4;2021-06-14
5705;49;2021-12-24;9;2021-12-26
5706;1;2022-03-03;3;2022-03-05
5707;172;2021-12-24;5;2021-12-26
5708;37;2022-01-30;1;2022-02-01
5709;165;2019-09-24;7;2019-09-26
5710;84;2021-07-21;6;2021-07-23
5711;162;2021-01-30;6;2021-02-01
5712;117;2019-11-12;9;2019-11-14
5713;145;2021-01-12;2;2021-01-14
5714;44;2021-02-23;7;2021-02-25
5715;52;2020-04-22;6;2020-04-24
5716;86;2021-09-20;10;2021-09-22
5717;4;2019-12-17;4;2019-12-19
5718;177;2020-03-18;1;2020-03-20
5719;59;2019-11-24;3;2019-11-26
5720;73;2022-03-08;8;2022-03-10
5721;141;2021-05-04;9;2021-05-06
5722;59;2020-01-15;5;2020-01-17
5723;199;2020-12-02;6;2020-12-04
5724;184;2021-09-21;2;2021-09-23
5725;115;2021-03-01;6;2021-03-03
5726;14;2022-09-04;7;2022-09-06
5727;170;2020-08-17;6;2020-08-19
5728;42;2021-08-18;3;2021-08-20
5729;194;2022-07-09;8;2022-07-11
5730;65;2021-02-25;3;2021-02-27
5731;184;2021-01-29;1;2021-01-31
5732;0;2021-03-06;8;2021-03-08
5733;65;2020-06-10;9;2020-06-12
5734;41;2022-08-17;4;2022-08-19
5735;8;2020-06-03;4;2020-06-05
5736;109;2020-04-18;3;2020-04-20
5737;124;2021-09-17;6;2021-09-19
5738;176;2020-01-14;5;2020-01-16
5739;41;2021-04-18;7;2021-04-20
5740;115;2020-01-02;1;2020-01-04
5741;65;2022-09-03;4;2022-09-05
5742;51;2022-06-06;10;2022-06-08
5743;62;2020-06-10;10;2020-06-12
5744;19;2021-06-13;5;2021-06-15
5745;59;2019-11-16;7;2019-11-18
5746;22;2020-03-02;2;2020-03-04
5747;132;2020-03-28;6;2020-03-30
5748;148;2021-05-05;9;2021-05-07
5749;136;2020-08-23;2;2020-08-25
5750;110;2020-10-23;6;2020-10-25
5751;119;2020-12-10;7;2020-12-12
5752;154;2020-03-10;1;2020-03-12
5753;177;2021-12-24;2;2021-12-26
5754;97;2020-02-19;1;2020-02-21
5755;73;2020-05-15;9;2020-05-17
5756;105;2019-12-29;10;2019-12-31
5757;144;2021-02-13;1;2021-02-15
5758;119;2021-02-08;2;2021-02-10
5759;21;2021-06-21;3;2021-06-23
5760;72;2021-09-30;9;2021-10-02
5761;90;2021-01-29;1;2021-01-31
5762;157;2019-09-09;5;2019-09-11
5763;191;2020-08-23;4;2020-08-25
5764;103;2021-01-10;9;2021-01-12
5765;77;2022-06-07;1;2022-06-09
5766;130;2020-05-19;5;2020-05-21
5767;74;2019-11-16;7;2019-11-18
5768;134;2021-03-24;3;2021-03-26
5769;156;2022-08-31;4;2022-09-02
5770;5;2021-11-13;6;2021-11-15
5771;121;2021-12-13;5;2021-12-15
5772;84;2022-01-13;5;2022-01-15
5773;42;2021-07-18;6;2021-07-20
5774;111;2019-12-20;6;2019-12-22
5775;84;2020-03-21;3;2020-03-23
5776;10;2022-01-23;3;2022-01-25
5777;91;2022-03-12;1;2022-03-14
5778;84;2022-02-08;6;2022-02-10
5779;112;2020-09-07;7;2020-09-09
5780;185;2020-08-04;8;2020-08-06
5781;122;2021-11-15;5;2021-11-17
5782;40;2022-02-17;7;2022-02-19
5783;81;2020-08-30;2;2020-09-01
5784;142;2020-05-24;1;2020-05-26
5785;194;2022-08-01;5;2022-08-03
5786;179;2022-02-16;2;2022-02-18
